event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features
fxsnea2v6xctstthbi,vienna city marathon,sourced from predicthqcom  the vienna city marathon is an annual marathon race over the classic distance of 42195 km held in vienna austria since 1984,sports,Europe/Vienna,"[[16.37924014944138, 48.205334757877026], [16.379169590187587, 48.20523143896969], [16.378861504797403, 48.20491824473742], [16.37779844859556, 48.203921306415694], [16.377155885650794, 48.20321062366508], [16.37684727542335, 48.202963673200536], [16.376781747324703, 48.202900946993], [16.376719329491895, 48.20284586263053], [16.376649976732605, 48.202767448706716], [16.37658721795162, 48.20270279674983], [16.376578794915243, 48.202692771282145], [16.376519382317184, 48.20258848587796], [16.376189402384096, 48.202279539258996], [16.375973009637022, 48.20198758894941], [16.37520460703634, 48.2013357213403], [16.373548965606428, 48.201007505014836], [16.372907692185155, 48.20116463823726], [16.372853178156934, 48.20121591549506], [16.372717909093048, 48.20125585549754], [16.37144794322409, 48.20148820489505], [16.370944000628892, 48.2015960299842], [16.370596841332773, 48.20169120106827], [16.370148183619005, 48.20178782767087], [16.370044731412204, 48.2018051713854], [16.36986780602254, 48.201829172891756], [16.369676596674697, 48.201883639851964], [16.369572742090387, 48.20190231033904], [16.369397865517303, 48.20194094008743], [16.36831189721508, 48.20212915831481], [16.368075121280782, 48.20220537281768], [16.363511843061204, 48.198225543156795], [16.355538383821578, 48.19585058175805], [16.352337443665363, 48.189239104093595], [16.338388667469072, 48.18792455552217], [16.334420024207105, 48.18449633171843], [16.33052231978041, 48.18355508226277], [16.31365465126847, 48.18788746281391], [16.31525621238057, 48.19068990356716], [16.331880379993894, 48.19215405357949], [16.337086867392966, 48.19552129703327], [16.359977146021315, 48.2019815426393], [16.354267662512033, 48.208752229377204], [16.355711411152566, 48.21450297017486], [16.363084141546647, 48.21610206924405], [16.356394164782042, 48.22471465066085], [16.36630944688879, 48.22806323420286], [16.3694695089407, 48.224793967966896], [16.370362247400465, 48.22029886579263], [16.37808266910809, 48.213215029144045], [16.38266129091529, 48.21288448101124], [16.38403494891238, 48.21523012702748], [16.39006874533163, 48.21846464666835], [16.39277240345111, 48.21723499935207], [16.395524893505343, 48.221199818932824], [16.41807116885001, 48.23313412783865], [16.41842469668866, 48.233321258988646], [16.418798958988646, 48.232614203311336], [16.396071106494656, 48.22058378106717], [16.393623291670504, 48.21705783039937], [16.39494880194551, 48.21612896693151], [16.407246063499255, 48.20970064869331], [16.40754471149407, 48.20953395826031], [16.407564874073145, 48.20950665924599], [16.407596721489117, 48.20948883789405], [16.407696492498, 48.20942477058861], [16.407788014146313, 48.20938068139274], [16.40790285687438, 48.20930337106463], [16.41138427121578, 48.20743019285839], [16.416094515863268, 48.205044132032164], [16.41791579338464, 48.20673369664067], [16.418024867467782, 48.208350202418465], [16.421592121484665, 48.211892205312814], [16.422095075127714, 48.2114114169543], [16.41896417090817, 48.207960313826156], [16.419042159570974, 48.206507700564686], [16.417351182431297, 48.204449505817074], [16.441242693294402, 48.19189518981315], [16.44087363726938, 48.1911908088811], [16.416888796281807, 48.203720914164116], [16.41602083280748, 48.201549982880216], [16.41599459526713, 48.2015367519838], [16.415976850357193, 48.201493405638914], [16.41590425895664, 48.20120352269228], [16.41584167423881, 48.20102377511249], [16.415477808581674, 48.20033084932842], [16.411551561089173, 48.19655425749961], [16.407053622152542, 48.20121909720087], [16.39867728273298, 48.20374587834438], [16.39426467976893, 48.212083524329415], [16.39180448229378, 48.21312068835411], [16.391764028652755, 48.213126968711954], [16.391667396871558, 48.21298326377156], [16.391568433291912, 48.2127878698097], [16.390647767026675, 48.21055049146929], [16.385814065383016, 48.21072711291919], [16.383175395581507, 48.206197376281004], [16.3806173987808, 48.20663675352736], [16.38057351053689, 48.20657754429649], [16.38050808309808, 48.20651887891142], [16.38049155194306, 48.20650363688316], [16.38036646520428, 48.20637344021804], [16.3801588687308, 48.20620203227386], [16.380141354782534, 48.20617954736998], [16.379410475554472, 48.20548217579449], [16.379323539770375, 48.20539997478834], [16.379256348057556, 48.20535212876148], [16.37924014944138, 48.205334757877026]]","[[16.367286659908103, 48.20257923273356], [16.363629715497513, 48.203441190599975], [16.359253604234848, 48.206889314197284], [16.36042560177432, 48.2110769068965], [16.36053340867082, 48.21146210512218], [16.361303805122176, 48.21124649132918], [16.360167795765154, 48.20718748580272], [16.363985684502484, 48.204179209400024], [16.37369025309247, 48.2018917999409], [16.374923872933955, 48.20224857245968], [16.377624307521497, 48.20500190671077], [16.378308419339287, 48.2055058730909], [16.37848518088346, 48.20568320195777], [16.37858974134516, 48.205822579410906], [16.378625790959685, 48.20585369771024], [16.378642536936457, 48.2058782186048], [16.37873329859908, 48.20596049031234], [16.378780790786273, 48.20601959794571], [16.37918940157426, 48.20642498432204], [16.379323157292482, 48.20651746856865], [16.379574601688265, 48.20676526169181], [16.379595169832584, 48.20678020667386], [16.379606527948837, 48.206794788545885], [16.379656297319876, 48.20684267588187], [16.379872240953336, 48.20703557674957], [16.379951540964143, 48.20709435439577], [16.37996274647797, 48.207104401797835], [16.379992446579035, 48.20714127088881], [16.380005917678993, 48.20715524940566], [16.3800266742664, 48.20718325192903], [16.380348072854186, 48.20750941941426], [16.380611583492243, 48.2076435380574], [16.38151720263133, 48.208604568442894], [16.38281950640191, 48.212070976764295], [16.377747130891912, 48.21243717085596], [16.369628552599536, 48.219886334207374], [16.3687306910593, 48.22440723203311], [16.366085953111213, 48.22714336579714], [16.35771623521796, 48.224316749339145], [16.364495258453356, 48.21558953075594], [16.356366388847437, 48.21382642982513], [16.35514333748797, 48.20895477062279], [16.361388653978686, 48.2015486573607], [16.337420132607033, 48.194784102966736], [16.332148220006108, 48.19137454642051], [16.31574318761943, 48.18992969643284], [16.31486974873153, 48.188401337186086], [16.330528280219593, 48.18437951773723], [16.334043775792892, 48.18522846828157], [16.338059132530926, 48.18869704447782], [16.351813756334636, 48.18999329590641], [16.35497201617842, 48.196516618241944], [16.363116956938796, 48.1989426568432], [16.367286659908103, 48.20257923273356]]",,"16.378273826640072,48.205833297226505",AT,400000.0,100,100.0,37237248.0,Vienna City Marathon,Unknown,3,95,vienna city marathon sourced from predicthqcom  the vienna city marathon is an annual marathon race over the classic distance of 42195 km held in vienna austria since 1984 sports Unknown
fnext3llfvlaxv5tkk,tcs london marathon,sourced from predicthqcom,sports,Europe/London,"[[-0.07430319561244014, 51.50910086467157], [-0.0749578281057944, 51.50936236665953], [-0.08232295294451088, 51.508636787559354], [-0.09485117018566235, 51.51068977279872], [-0.11196280069575483, 51.51057038933004], [-0.12023304270865938, 51.508215802780484], [-0.12376956597519359, 51.50048784453139], [-0.13908798506804806, 51.50001524407648], [-0.14070753385097468, 51.501470092983176], [-0.13936718752684216, 51.50275838702288], [-0.13907880050396643, 51.50303557454972], [-0.1385244254502821, 51.502458800503966], [-0.1395324661490253, 51.501489907016825], [-0.13879201493195195, 51.50082475592352], [-0.12429043402480641, 51.50127215546861], [-0.12080695729134062, 51.508884197219515], [-0.11207719930424516, 51.51136961066996], [-0.09478882981433766, 51.511490227201286], [-0.08229704705548911, 51.509443212440644], [-0.07484217189420558, 51.510177633340476], [-0.07112081776214854, 51.5086910870518], [-0.0692889376787457, 51.50895278420658], [-0.0663911831223892, 51.50970740778896], [-0.04260626737700959, 51.51091562559131], [-0.04249488861485366, 51.51096625230138], [-0.042448734204771195, 51.51096825901486], [-0.04156966399027616, 51.51324171646615], [-0.029548528537194682, 51.51273523698446], [-0.024173333712461578, 51.509408211191456], [-0.00871697843433957, 51.50916464420086], [-0.00833364267007228, 51.50671922639433], [-0.012911346917793377, 51.503894685475515], [-0.016743086645953895, 51.50440434406072], [-0.017270112751906576, 51.50260704990452], [-0.024381680277440265, 51.503360471787076], [-0.023016704746615317, 51.50167238610644], [-0.013014109137080404, 51.50016584762837], [-0.01431057090244628, 51.49167143014168], [-0.012735146941068282, 51.48666180862421], [-0.020212504962463494, 51.48850050321963], [-0.024952032327712155, 51.49197406411425], [-0.026059185620176017, 51.504162724685344], [-0.026098154544575397, 51.504210918137744], [-0.028118398622786662, 51.50558773943085], [-0.02741853985710172, 51.50889837647803], [-0.032299705285905846, 51.50824513500801], [-0.04250741227874744, 51.51011288570043], [-0.07112612885112474, 51.50788220628916], [-0.07119749068078794, 51.507872011742066], [-0.07121029882186566, 51.50787564567977], [-0.07123183453599788, 51.507873967083384], [-0.07129912791463945, 51.5079008483526], [-0.07339476053529091, 51.50849542318915], [-0.07370481320467447, 51.50852592017303], [-0.07692646528598591, 51.502578948964114], [-0.06540127210860303, 51.49843753100078], [-0.05458747472684174, 51.49959861206634], [-0.04499226882452949, 51.50518164115236], [-0.037459559474020646, 51.505772238721796], [-0.03565385532740845, 51.5041401599739], [-0.035240724078622776, 51.49894340373917], [-0.04133967213833062, 51.49560751502143], [-0.042013215945637464, 51.4980162903323], [-0.04449949191168316, 51.49906314337064], [-0.0456168146920952, 51.496261739877724], [-0.04381501689205703, 51.49486644523989], [-0.046098354936759144, 51.49302409522957], [-0.03208770094244127, 51.48440363778228], [-0.022961580290779885, 51.48124307651763], [-0.010405240476213768, 51.481815141420384], [-0.009972532484664882, 51.48414218653899], [-0.007968417993345203, 51.48165205828408], [0.00816739449754879, 51.486616164512164], [0.029366561427968566, 51.48797611106996], [0.045736015042443325, 51.49308594051224], [0.061901658528767146, 51.49416879580745], [0.06380596848148791, 51.48716467480151], [0.06228374799085609, 51.48208345992433], [0.04415906487538883, 51.478563418517936], [0.03744027294006697, 51.47389254664699], [0.029228793629252178, 51.4750164359238], [0.01177187124096594, 51.47273337754178], [0.011375248782750758, 51.472681506300816], [0.011271506300818877, 51.47347475121725], [0.029231206370747817, 51.4758235640762], [0.037239727059933024, 51.47472745335302], [0.043840935124611166, 51.47931658148207], [0.0616562520091439, 51.48277654007567], [0.0629740315185121, 51.487175325198486], [0.06130154147123285, 51.493326804192556], [0.04588398495755667, 51.49229405948777], [0.029513438572031436, 51.48718388893004], [0.008312605502451212, 51.48582383548784], [-0.008251582006654795, 51.48072794171592], [-0.009504267515335117, 51.48228441346102], [-0.009734759523786234, 51.48104485857962], [-0.023078419709220113, 51.48043692348237], [-0.032432299057558726, 51.48367636221772], [-0.04748164506324085, 51.492935904770434], [-0.04510498310794297, 51.49485355476011], [-0.046583185307904805, 51.49599826012228], [-0.044940508088316844, 51.500116856629354], [-0.04134678405436254, 51.49860370966769], [-0.040840327861669384, 51.49679248497857], [-0.03607927592137722, 51.49939659626083], [-0.03642614467259155, 51.503759840026106], [-0.03774044052597936, 51.50494776127821], [-0.04474773117547051, 51.50439835884764], [-0.05433252527315826, 51.49882138793365], [-0.06549872789139696, 51.49762246899922], [-0.07807353471401407, 51.50214105103589], [-0.07430319561244014, 51.50910086467157]]","[[-0.025154232656571872, 51.50304355580282], [-0.024187967672287848, 51.49240593588575], [-0.019867495037536504, 51.489239496780364], [-0.013924853058931716, 51.48777819137579], [-0.01512942909755372, 51.491608569858315], [-0.013925890862919595, 51.49949415237164], [-0.023443295253384684, 51.50092761389356], [-0.025154232656571872, 51.50304355580282]]",England,"-0.02833960943870718,51.49725991288593",GB,800000.0,100,100.0,90303639.0,London Marathon,London,3,49,tcs london marathon sourced from predicthqcom sports London
ftljkjg4dncqnbb8mg,festival art souterrain,sourced from predicthqcom  every year since 2009 this festival takes over montréals underground network for three weeks of exhibitions bringing together local and international artists around a common theme the objective is to make contemporary art accessible to a large public,festivals,America/Toronto,"[[-73.5689673, 45.5027332], [-73.570759, 45.500921], [-73.5691818, 45.5001539], [-73.5674116, 45.5020414], [-73.5689673, 45.5027332]]",0,Québec,"-73.56908289283155,45.5014545069601",CA,500000.0,100,100.0,38418656.0,Festival Art Souterrain,Montreal,2,60,festival art souterrain sourced from predicthqcom  every year since 2009 this festival takes over montréals underground network for three weeks of exhibitions bringing together local and international artists around a common theme the objective is to make contemporary art accessible to a large public festivals Montreal
gaksi7r2kgsptpkq2p,virada cultural,sourced from predicthqcom  the virada cultural in são paulo is an event full of music arts theatre and more spread through the streets and cultural centres within the city,festivals,America/Sao_Paulo,-46.6395571,-23.5557714,São Paulo,"-46.6395571,-23.5557714",BR,4500000.0,100,100.0,200861714.0,Virada Cultural,São Paulo,2,87,virada cultural sourced from predicthqcom  the virada cultural in são paulo is an event full of music arts theatre and more spread through the streets and cultural centres within the city festivals São Paulo
gsdosaugeqtuwq73bl,penghu international fireworks festival,sourced from predicthqcom  the penghu international fireworks festival its a spectacular show that lights up the evening sky over the isles that people look forward to seeing every summer the amazing highaltitude fireworks display romantic music cascading rockets and a sea of lanterns all turn penghu into a resplendent scene more and more beautiful as night falls,festivals,Asia/Taipei,119.5861581,23.5661218,澎湖縣,"119.5861581,23.5661218",TW,500000.0,100,100.0,20337396.0,Penghu International Fireworks Festival,Taipei,2,89,penghu international fireworks festival sourced from predicthqcom  the penghu international fireworks festival its a spectacular show that lights up the evening sky over the isles that people look forward to seeing every summer the amazing highaltitude fireworks display romantic music cascading rockets and a sea of lanterns all turn penghu into a resplendent scene more and more beautiful as night falls festivals Taipei
gg3hhzhzkmy4veyps3,siam,sourced from predicthqcom  siam is an exceptional expo event focusing on agriculture livestock and agribusiness offering a platform for industry professionals farmers and experts to exchange knowledge discover innovations and explore sustainable solutions for the agricultural sector with its diverse array of exhibits demonstrations and conferences siam is a prominent gathering where attendees can stay informed and inspired by the latest advancements in the farming and agroindustrial fields,expos,Africa/Casablanca,-5.4774598,33.8435011,Fez-Meknès,"-5.4774598,33.8435011",MA,1000000.0,100,100.0,74061646.0,SIAM,Casablanca,1,23,siam sourced from predicthqcom  siam is an exceptional expo event focusing on agriculture livestock and agribusiness offering a platform for industry professionals farmers and experts to exchange knowledge discover innovations and explore sustainable solutions for the agricultural sector with its diverse array of exhibits demonstrations and conferences siam is a prominent gathering where attendees can stay informed and inspired by the latest advancements in the farming and agroindustrial fields expos Casablanca
gjnkubv5jsz2jdgjse,expo 2025,"sourced from predicthqcom  expo 2025 osaka is a world exposition a major international event where countries companies and organizations gather to showcase innovations share ideas and explore solutions to global challenges

its organized under the global body called the bureau international des expositions bie",expos,Asia/Tokyo,135.3921665,34.6528462,Osaka,"135.3921665,34.6528462",JP,28200000.0,100,100.0,992444856.0,Expo 2025,Osaka,1,67,"expo 2025 sourced from predicthqcom  expo 2025 osaka is a world exposition a major international event where countries companies and organizations gather to showcase innovations share ideas and explore solutions to global challenges

its organized under the global body called the bureau international des expositions bie expos Osaka"
gkkztv9gicb6nbw5bn,keukenhof,sourced from predicthqcom  keukenhof also known as the garden of europe is one of the worlds largest flower gardens situated in the municipality of lisse in the netherlands,festivals,Europe/Amsterdam,4.5463893,52.2700188,Zuid-Holland,"4.5463893,52.2700188",NL,1100000.0,100,100.0,88796563.0,"Keukenhof,Keukenhof",Amsterdam,2,4,keukenhof sourced from predicthqcom  keukenhof also known as the garden of europe is one of the worlds largest flower gardens situated in the municipality of lisse in the netherlands festivals Amsterdam
gqkjmexzu7k7zhhjup,bangkok international motor show,sourced from predicthqcom  the bangkok international motor show is a motor show located in bangkok thailand it is also known as the thailand motor show among automotive enthusiasts the show takes place annually at the challenger 13 impact muang thong thani center,expos,Asia/Bangkok,100.548274,13.914608,,"100.548274,13.914608",TH,1620459.0,100,100.0,124422971.0,"IMPACT Exhibition Center,Bangkok International Motor Show",Unknown,1,95,bangkok international motor show sourced from predicthqcom  the bangkok international motor show is a motor show located in bangkok thailand it is also known as the thailand motor show among automotive enthusiasts the show takes place annually at the challenger 13 impact muang thong thani center expos Unknown
grb6eamobqbedtnneg,fiesta san antonio,sourced from predicthqcom  fiesta san antonio or simply fiesta is an annual festival and is the citys signature event since the late 19th century the festival began as a single event to honor the memory of the battles of the alamo and san jacinto but the citys biggest festival today it features the famous battle of flowers parade balls parties and a carnival,festivals,America/Chicago,"[[-98.4877607, 29.4269982], [-98.487927, 29.426566], [-98.4871358, 29.42658], [-98.4871626, 29.4270075], [-98.4877607, 29.4269982]]",0,Texas,"-98.48749833613662,29.426777976415956",US,2500000.0,100,100.0,164988057.0,Fiesta San Antonio,Houston,2,41,fiesta san antonio sourced from predicthqcom  fiesta san antonio or simply fiesta is an annual festival and is the citys signature event since the late 19th century the festival began as a single event to honor the memory of the battles of the alamo and san jacinto but the citys biggest festival today it features the famous battle of flowers parade balls parties and a carnival festivals Houston
gu3yk8dzmb9ekuuyzh,taipei international tourism exposition,sourced from predicthqcom,expos,Asia/Taipei,121.56234700000005,25.033155,Taipei City,"121.56234700000005,25.033155",TW,309900.0,100,99.0,42556603.0,"Taipei World Trade Center,Taipei International Tourism Exposition",Taipei,1,89,taipei international tourism exposition sourced from predicthqcom expos Taipei
h8n9e2lfauvzmgncey,japan day dusseldorfnrw,sourced from predicthqcom,expos,Europe/Berlin,6.7720386,51.2333783,Nordrhein-Westfalen,"6.7720386,51.2333783",DE,600000.0,100,100.0,91373595.0,"NRW Forum,Japan Day Dusseldorf/NRW",Berlin,1,12,japan day dusseldorfnrw sourced from predicthqcom expos Berlin
heje5sp6zdswnovzsc,comex it show,sourced from predicthqcom  with more than 500 brands ranging from tech gadgets and  smarthome musthaves it is the biggest technology exhibition in singapore attracting more more than 150 exhibitors at each event,expos,Asia/Singapore,103.85825,1.29455,,"103.85825,1.29455",SG,500000.0,100,100.0,82813569.0,"Suntec City,Comex IT Show",Unknown,1,95,comex it show sourced from predicthqcom  with more than 500 brands ranging from tech gadgets and  smarthome musthaves it is the biggest technology exhibition in singapore attracting more more than 150 exhibitors at each event expos Unknown
hr9anaebgda5g39deu,vietbuild hanoi 2025 phase 1  international construction exhibition,sourced from predicthqcom,expos,Asia/Bangkok,105.785369,21.008922,,"105.785369,21.008922",VN,350000.0,100,100.0,25020192.0,National Exhibition Construction Center,Unknown,1,95,vietbuild hanoi 2025 phase 1  international construction exhibition sourced from predicthqcom expos Unknown
hgoeqpuzsakbunr4fm,worldpride washington,sourced from predicthqcom  the capital pride alliance is excited for washington dc to host worldpride capital pride festival and share this momentous and exciting milestone with our international community the event will feature a vibrant and innovative slate of events and cultural programs that will highlight the best that washington dc has to offer from music to film from the national mall to embassy row you will experience the world through washingtons multifaceted and multicultural community,festivals,America/New_York,"[[-76.9883170340302, 38.892402797996645], [-76.98791703603355, 38.89240153202685], [-76.98791956797315, 38.89160153603356], [-76.9949231659698, 38.89162370200336], [-76.99532316396645, 38.89162496797315], [-76.99532063202685, 38.89242496396644], [-76.9883170340302, 38.892402797996645]]",0,District of Columbia,"-76.99162009999999,38.89201325",US,700000.0,100,100.0,62358556.0,Capital Pride Festival,Washington,2,100,worldpride washington sourced from predicthqcom  the capital pride alliance is excited for washington dc to host worldpride capital pride festival and share this momentous and exciting milestone with our international community the event will feature a vibrant and innovative slate of events and cultural programs that will highlight the best that washington dc has to offer from music to film from the national mall to embassy row you will experience the world through washingtons multifaceted and multicultural community festivals Washington
hqbihtmxxbtcrqdo4e,french quarter festival,sourced from predicthqcom  french quarter festival features hundreds of local musicians and dozens of food vendors not to mention all the french quarter restaurants and shops,festivals,America/Chicago,"[[-90.0728573, 29.9557067], [-90.0640811, 29.9497759], [-90.0620856, 29.9498689], [-90.0620427, 29.9545168], [-90.0557556, 29.9605774], [-90.0634803, 29.9657826], [-90.0728573, 29.9557067]]",0,Louisiana,"-90.06432154727234,29.95781250671966",US,950000.0,100,100.0,83854013.0,French Quarter Festival,New Orleans,2,64,french quarter festival sourced from predicthqcom  french quarter festival features hundreds of local musicians and dozens of food vendors not to mention all the french quarter restaurants and shops festivals New Orleans
j3gqud6dpueacagp6u,oklahoma city festival of the arts,sourced from predicthqcom  the festival of the arts is a community celebration of the visual performing and culinary arts bringing a variety of talented artists together in downtown okcs bicentennial park,festivals,America/Chicago,"[[-97.5243714, 35.4695316], [-97.5241729, 35.4685136], [-97.5197955, 35.468885], [-97.5204393, 35.4694661], [-97.5243714, 35.4695316]]",0,Oklahoma,"-97.52236780649714,35.46908187336213",US,750000.0,100,100.0,52787884.0,Oklahoma City Festival of the Arts,Oklahoma City,2,66,oklahoma city festival of the arts sourced from predicthqcom  the festival of the arts is a community celebration of the visual performing and culinary arts bringing a variety of talented artists together in downtown okcs bicentennial park festivals Oklahoma City
rou5ddshs8yc48jt8u,hamburg spring dom,sourced from predicthqcom  the hamburg dom is considered one of the biggest public festival in the north it is held three times a year in summer winter and spring more than 250 shops offer a colourful mix of action fun and entertainment for young and old and culinary delights for every taste as well as carousel rides and bumper cars to shooting booths and roller coasters,festivals,Europe/Berlin,9.9735116,53.5552107,Hamburg,"9.9735116,53.5552107",DE,1500000.0,100,100.0,114040361.0,Hamburg Spring DOM,Hamburg,2,38,hamburg spring dom sourced from predicthqcom  the hamburg dom is considered one of the biggest public festival in the north it is held three times a year in summer winter and spring more than 250 shops offer a colourful mix of action fun and entertainment for young and old and culinary delights for every taste as well as carousel rides and bumper cars to shooting booths and roller coasters festivals Hamburg
opxras4trwzqsvxswb,sanja festival,sourced from predicthqcom  sanja festival or sanja matsuri  is one of the three largest shinto festivals in tokyo it is considered one of the wildest and largest its prominent parades revolve around three mikoshi portable shrines referenced in the festivals name as well as traditional music and dancing,festivals,Asia/Tokyo,139.7974218,35.7149461,Tokyo,"139.7974218,35.7149461",JP,2000000.0,100,100.0,135039329.0,Sanja Festival,Tokyo,2,91,sanja festival sourced from predicthqcom  sanja festival or sanja matsuri  is one of the three largest shinto festivals in tokyo it is considered one of the wildest and largest its prominent parades revolve around three mikoshi portable shrines referenced in the festivals name as well as traditional music and dancing festivals Tokyo
pruvntxlhszstjphva,automobile barcelona,sourced from predicthqcom,expos,Europe/Madrid,2.1512547,41.3741689,Catalunya,"2.1512547,41.3741689",ES,300000.0,100,100.0,48357518.0,"Fira de Barcelona - Montjuïc,AUTOMOBILE BARCELONA",Barcelona,1,8,automobile barcelona sourced from predicthqcom expos Barcelona
8el3dfk2zbrryuta2w,lake county fair,sourced from predicthqcom  the lake county fair is a family orientated agricultural event which provides education and entertainment upholding family values and traditions featuring delicious fair foods and exciting rides,festivals,America/New_York,"[[-81.6986165, 28.880121], [-81.700376, 28.8768423], [-81.6987453, 28.8743432], [-81.6976349, 28.8749774], [-81.6975651, 28.8800177], [-81.6986165, 28.880121]]",0,Florida,"-81.6986509365688,28.877233161578634",US,234511.0,97,100.0,17556283.0,Lake County Fair,Miami,2,58,lake county fair sourced from predicthqcom  the lake county fair is a family orientated agricultural event which provides education and entertainment upholding family values and traditions featuring delicious fair foods and exciting rides festivals Miami
bmvhnfjpfknjpzqdjt,japanese grand prix,sourced from predicthqcom  the japanese grand prix is a race in the calendar of the fia formula one world championship historically japan has been one of the last races of the season and as such the japanese grand prix has been the venue for many titledeciding races,sports,Asia/Tokyo,136.5389522,34.8455935,Mie-ken,"136.5389522,34.8455935",JP,229000.0,97,100.0,82106650.0,"Suzuka Circuit,Japanese Grand Prix",Tsu,3,93,japanese grand prix sourced from predicthqcom  the japanese grand prix is a race in the calendar of the fia formula one world championship historically japan has been one of the last races of the season and as such the japanese grand prix has been the venue for many titledeciding races sports Tsu
c9tbjgrlmvpuzevgvb,science rendezvous,sourced from predicthqcom  science rendezvous is a free annual allday festival that brings science out of the lab and onto the street with the ultimate goal of improving student enrollment as well as public involvement in the science technology engineering art and mathematics steam fields,festivals,America/Toronto,-85.3232139,51.253775,,"-85.3232139,51.253775",CA,215000.0,97,100.0,16104479.0,Science Rendezvous,Unknown,2,95,science rendezvous sourced from predicthqcom  science rendezvous is a free annual allday festival that brings science out of the lab and onto the street with the ultimate goal of improving student enrollment as well as public involvement in the science technology engineering art and mathematics steam fields festivals Unknown
d5b5or77qgw348w63s,fort lauderdale air show 2025,sourced from predicthqcom  the air  sea show is an annual air show in ft lauderdale florida in which military and civilian performances take place on the four mile stretch of beach from oakland park to las olas boulevard,festivals,America/New_York,"[[-80.1006145, 26.152402], [-80.102433, 26.1416876], [-80.1028327, 26.1382468], [-80.102315, 26.138201], [-80.1006145, 26.152402]]",0,FL,"-80.10192899186225,26.14319395186697",US,219990.0,97,100.0,17269505.0,Fort Lauderdale Air Show,Miami,2,58,fort lauderdale air show 2025 sourced from predicthqcom  the air  sea show is an annual air show in ft lauderdale florida in which military and civilian performances take place on the four mile stretch of beach from oakland park to las olas boulevard festivals Miami
declxru3l2jtmm5jrc,ideal home show,sourced from predicthqcom  from inspiring ideas to innovative products and ontrend solutions for your home the ideal home show sponsored by zoopla brings together full scale show homes over 600 companies 100s of free talks the latest technology and fresh ideas from our team of experts the show will also offer health and wellbeing advice and an opportunity to be pampered all for the price of your ticket,expos,Europe/London,-0.2106880999999703,51.4965005,England,"-0.2106880999999703,51.4965005",GB,229223.0,97,100.0,45962706.0,"Olympia London,Ideal Home Show",London,1,49,ideal home show sourced from predicthqcom  from inspiring ideas to innovative products and ontrend solutions for your home the ideal home show sponsored by zoopla brings together full scale show homes over 600 companies 100s of free talks the latest technology and fresh ideas from our team of experts the show will also offer health and wellbeing advice and an opportunity to be pampered all for the price of your ticket expos London
exvzzzopdfqttfyf9z,pet expo thailand 2025,sourced from predicthqcom,expos,Asia/Bangkok,100.5589822,13.7245354,Krung Thep Maha Nakhon,"100.5589822,13.7245354",TH,225600.0,97,100.0,20000357.0,,Bangkok,1,7,pet expo thailand 2025 sourced from predicthqcom expos Bangkok
gsnqytvlgrgnfshvzq,air dot show,sourced from predicthqcom,expos,America/New_York,"[[-80.1006145, 26.152402], [-80.102433, 26.1416876], [-80.1028327, 26.1382468], [-80.102315, 26.138201], [-80.1006145, 26.152402]]",0,,"-80.10192899186225,26.14319395186697",US,219980.0,97,100.0,44671903.0,,Unknown,1,95,air dot show sourced from predicthqcom expos Unknown
hesnqgzm2rhepgyjde,turin book fair,sourced from predicthqcom,expos,Europe/Rome,7.663628,45.0288639,Piemonte,"7.663628,45.0288639",IT,222000.0,97,100.0,28456068.0,"Lingotto Fiere Torino,Turin Book Fair",Turin,1,94,turin book fair sourced from predicthqcom expos Turin
hxjxntut3j8ekggm73,euregio economic show,sourced from predicthqcom  euregio wirtschaftsschau  euregio business show is a 10 day event being held from 2 to 11 march 2018 at the chio aachen in aachen germany being a part of this show will help the exhibitors to interact with other fellow exhibitors and by exchanging dialogues they will get a good opportunity to form an efficient business network which will help the companies to have an efficient market reach,expos,Europe/Berlin,6.094567,50.795662,Nordrhein-Westfalen,"6.094567,50.795662",DE,225000.0,97,100.0,27974130.0,Euregio Wirtschaftsschau,Berlin,1,12,euregio economic show sourced from predicthqcom  euregio wirtschaftsschau  euregio business show is a 10 day event being held from 2 to 11 march 2018 at the chio aachen in aachen germany being a part of this show will help the exhibitors to interact with other fellow exhibitors and by exchanging dialogues they will get a good opportunity to form an efficient business network which will help the companies to have an efficient market reach expos Berlin
htrg5evtmtpyspgokk,la noche en blanco,sourced from predicthqcom  la noche en blanco is an initiative that allows people to experience culture in a special way the whole city and its visitors go out that night to visit museums monuments listen to concerts and enjoy the hundreds of free activities that are offered during the evening,festivals,Europe/Madrid,-4.75,36.8,Andalucía,"-4.75,36.8",ES,230000.0,97,100.0,13666379.0,La Noche en Blanco,Madrid,2,54,la noche en blanco sourced from predicthqcom  la noche en blanco is an initiative that allows people to experience culture in a special way the whole city and its visitors go out that night to visit museums monuments listen to concerts and enjoy the hundreds of free activities that are offered during the evening festivals Madrid
